"dz_2001","la_name","year","total","nonwhite"
"S01003915","Highland",2001,794,3
"S01003916","Highland",2001,1192,12
"S01003917","Highland",2001,886,12
"S01003918","Highland",2001,1083,3
"S01003919","Highland",2001,619,0
"S01003920","Highland",2001,834,7
"S01003921","Highland",2001,856,13
"S01003922","Highland",2001,827,8
"S01003923","Highland",2001,765,3
"S01003924","Highland",2001,505,3
"S01003925","Highland",2001,772,2
"S01003926","Highland",2001,579,7
"S01003927","Highland",2001,863,4
"S01003928","Highland",2001,890,1
"S01003929","Highland",2001,502,2
"S01003930","Highland",2001,1089,2
"S01003931","Highland",2001,971,6
"S01003932","Highland",2001,1075,5
"S01003933","Highland",2001,644,6
"S01003934","Highland",2001,898,4
"S01003935","Highland",2001,761,3
"S01003936","Highland",2001,1069,8
"S01003937","Highland",2001,808,1
"S01003938","Highland",2001,714,0
"S01003939","Highland",2001,589,6
"S01003940","Highland",2001,969,6
"S01003941","Highland",2001,583,1
"S01003942","Highland",2001,880,2
"S01003943","Highland",2001,794,5
"S01003944","Highland",2001,805,9
"S01003945","Highland",2001,690,4
"S01003946","Highland",2001,967,10
"S01003947","Highland",2001,663,6
"S01003948","Highland",2001,629,2
"S01003949","Highland",2001,594,5
"S01003950","Highland",2001,778,5
"S01003951","Highland",2001,543,4
"S01003952","Highland",2001,716,4
"S01003953","Highland",2001,576,5
"S01003954","Highland",2001,619,1
"S01003955","Highland",2001,891,2
"S01003956","Highland",2001,820,4
"S01003957","Highland",2001,687,0
"S01003958","Highland",2001,762,9
"S01003959","Highland",2001,730,1
"S01003960","Highland",2001,890,4
"S01003961","Highland",2001,565,2
"S01003962","Highland",2001,715,5
"S01003963","Highland",2001,535,6
"S01003964","Highland",2001,459,0
"S01003965","Highland",2001,543,5
"S01003966","Highland",2001,916,9
"S01003967","Highland",2001,513,3
"S01003968","Highland",2001,902,3
"S01003969","Highland",2001,775,10
"S01003970","Highland",2001,593,0
"S01003971","Highland",2001,652,2
"S01003972","Highland",2001,788,0
"S01003973","Highland",2001,740,2
"S01003974","Highland",2001,813,1
"S01003975","Highland",2001,655,2
"S01003976","Highland",2001,708,1
"S01003977","Highland",2001,595,3
"S01003978","Highland",2001,610,9
"S01003979","Highland",2001,589,5
"S01003980","Highland",2001,690,8
"S01003981","Highland",2001,579,3
"S01003982","Highland",2001,843,16
"S01003983","Highland",2001,725,8
"S01003984","Highland",2001,654,14
"S01003985","Highland",2001,862,4
"S01003986","Highland",2001,582,4
"S01003987","Highland",2001,949,2
"S01003988","Highland",2001,689,0
"S01003989","Highland",2001,965,3
"S01003990","Highland",2001,659,0
"S01003991","Highland",2001,593,5
"S01003992","Highland",2001,2311,16
"S01003993","Highland",2001,652,5
"S01003994","Highland",2001,679,4
"S01003995","Highland",2001,1613,0
"S01003996","Highland",2001,646,3
"S01003997","Highland",2001,1083,19
"S01003998","Highland",2001,599,5
"S01003999","Highland",2001,1000,8
"S01004000","Highland",2001,971,1
"S01004001","Highland",2001,708,5
"S01004002","Highland",2001,1015,5
"S01004003","Highland",2001,549,3
"S01004004","Highland",2001,785,2
"S01004005","Highland",2001,635,2
"S01004006","Highland",2001,576,4
"S01004007","Highland",2001,584,3
"S01004008","Highland",2001,906,4
"S01004009","Highland",2001,965,2
"S01004010","Highland",2001,775,2
"S01004011","Inverclyde",2001,1985,28
"S01004012","Inverclyde",2001,1061,9
"S01004013","Inverclyde",2001,530,1
"S01004014","Inverclyde",2001,606,4
"S01004015","Inverclyde",2001,944,29
"S01004016","Inverclyde",2001,608,3
"S01004017","Inverclyde",2001,1086,5
"S01004018","Inverclyde",2001,854,9
"S01004019","Inverclyde",2001,1179,41
"S01004020","Inverclyde",2001,801,9
"S01004021","Inverclyde",2001,1334,16
"S01004022","Inverclyde",2001,1188,24
"S01004023","Inverclyde",2001,603,0
"S01004024","Inverclyde",2001,1655,18
"S01004025","Inverclyde",2001,853,4
"S01004026","Inverclyde",2001,668,1
"S01004027","Inverclyde",2001,876,2
"S01004028","Inverclyde",2001,775,0
"S01004029","Inverclyde",2001,928,0
"S01004030","Inverclyde",2001,832,0
"S01004031","Inverclyde",2001,596,0
"S01004032","Inverclyde",2001,455,2
"S01004033","Inverclyde",2001,898,3
"S01004034","Inverclyde",2001,792,10
"S01004035","Inverclyde",2001,879,4
"S01004036","Inverclyde",2001,710,1
"S01004037","Inverclyde",2001,717,8
"S01004038","Inverclyde",2001,715,4
"S01004039","Inverclyde",2001,402,1
"S01004040","Inverclyde",2001,661,13
"S01004041","Inverclyde",2001,623,0
"S01004042","Inverclyde",2001,644,0
"S01004043","Inverclyde",2001,805,4
"S01004044","Inverclyde",2001,812,4
"S01004045","Inverclyde",2001,916,4
"S01004046","Inverclyde",2001,592,4
"S01004047","Inverclyde",2001,746,3
"S01004048","Inverclyde",2001,1098,5
"S01004049","Inverclyde",2001,1105,0
"S01004050","Inverclyde",2001,529,4
"S01004051","Inverclyde",2001,741,6
"S01004052","Inverclyde",2001,585,8
"S01004053","Inverclyde",2001,1073,1
"S01004054","Inverclyde",2001,950,4
"S01004055","Inverclyde",2001,600,2
"S01004056","Inverclyde",2001,769,1
"S01004057","Inverclyde",2001,1748,2
"S01004058","Inverclyde",2001,936,4
"S01004059","Inverclyde",2001,610,6
"S01004060","Inverclyde",2001,502,4
"S01004061","Inverclyde",2001,634,1
"S01004062","Inverclyde",2001,958,36
"S01004063","Inverclyde",2001,707,1
"S01004064","Inverclyde",2001,691,2
"S01004065","Inverclyde",2001,1163,5
"S01004066","Inverclyde",2001,564,4
"S01004067","Inverclyde",2001,787,1
"S01004068","Inverclyde",2001,763,0
"S01004069","Inverclyde",2001,636,6
"S01004070","Inverclyde",2001,529,8
"S01004071","Inverclyde",2001,858,1
"S01004072","Inverclyde",2001,1083,4
"S01004073","Inverclyde",2001,823,3
"S01004074","Inverclyde",2001,886,4
"S01004075","Inverclyde",2001,617,11
"S01004076","Inverclyde",2001,630,3
"S01004077","Inverclyde",2001,872,4
"S01004078","Inverclyde",2001,838,4
"S01004079","Inverclyde",2001,818,6
"S01004080","Inverclyde",2001,979,3
"S01004081","Inverclyde",2001,683,11
"S01004082","Inverclyde",2001,1018,10
"S01004083","Inverclyde",2001,896,9
"S01004084","Inverclyde",2001,857,13
"S01004085","Inverclyde",2001,559,0
"S01004086","Inverclyde",2001,1058,6
"S01004087","Inverclyde",2001,538,6
"S01004088","Inverclyde",2001,569,0
"S01004089","Inverclyde",2001,792,2
"S01004090","Inverclyde",2001,408,8
"S01004091","Inverclyde",2001,1004,9
"S01004092","Inverclyde",2001,697,2
"S01004093","Inverclyde",2001,793,13
"S01004094","Inverclyde",2001,413,4
"S01004095","Inverclyde",2001,685,6
"S01004096","Inverclyde",2001,681,1
"S01004097","Inverclyde",2001,844,5
"S01004098","Inverclyde",2001,630,4
"S01004099","Inverclyde",2001,1141,18
"S01004100","Inverclyde",2001,1019,9
"S01004101","Inverclyde",2001,809,13
"S01004102","Inverclyde",2001,785,9
"S01004103","Inverclyde",2001,787,0
"S01004104","Inverclyde",2001,796,14
"S01004105","Inverclyde",2001,799,6
"S01004106","Inverclyde",2001,950,11
"S01004107","Inverclyde",2001,689,1
"S01004108","Inverclyde",2001,786,3
"S01004109","Inverclyde",2001,615,4
"S01004110","Inverclyde",2001,723,0
"S01004111","Inverclyde",2001,1048,16
"S01004112","Inverclyde",2001,874,4
"S01004113","Inverclyde",2001,736,3
"S01004114","Inverclyde",2001,766,6
"S01004115","Inverclyde",2001,773,9
"S01004116","Inverclyde",2001,683,10
"S01004117","Inverclyde",2001,870,8
"S01004118","Inverclyde",2001,1029,35
"S01004119","Inverclyde",2001,592,8
"S01004120","Inverclyde",2001,860,6
"S01004121","Midlothian",2001,461,1
"S01004122","Midlothian",2001,902,9
"S01004123","Midlothian",2001,920,9
"S01004124","Midlothian",2001,1569,11
"S01004125","Midlothian",2001,632,0
"S01004126","Midlothian",2001,853,5
"S01004127","Midlothian",2001,963,16
"S01004128","Midlothian",2001,741,6
"S01004129","Midlothian",2001,842,10
"S01004130","Midlothian",2001,572,7
"S01004131","Midlothian",2001,796,8
"S01004132","Midlothian",2001,580,4
"S01004133","Midlothian",2001,908,2
"S01004134","Midlothian",2001,712,7
"S01004135","Midlothian",2001,660,7
"S01004136","Midlothian",2001,633,2
"S01004137","Midlothian",2001,698,2
"S01004138","Midlothian",2001,707,1
"S01004139","Midlothian",2001,722,5
"S01004140","Midlothian",2001,600,4
"S01004141","Midlothian",2001,710,2
"S01004142","Midlothian",2001,577,13
"S01004143","Midlothian",2001,1071,5
"S01004144","Midlothian",2001,1037,9
"S01004145","Midlothian",2001,691,11
"S01004146","Midlothian",2001,722,12
"S01004147","Midlothian",2001,778,1
"S01004148","Midlothian",2001,976,22
"S01004149","Midlothian",2001,634,6
"S01004150","Midlothian",2001,579,3
"S01004151","Midlothian",2001,1034,4
"S01004152","Midlothian",2001,754,2
"S01004153","Midlothian",2001,736,3
"S01004154","Midlothian",2001,670,5
"S01004155","Midlothian",2001,929,16
"S01004156","Midlothian",2001,994,2
"S01004157","Midlothian",2001,654,9
"S01004158","Midlothian",2001,627,20
"S01004159","Midlothian",2001,422,3
"S01004160","Midlothian",2001,629,3
"S01004161","Midlothian",2001,557,5
"S01004162","Midlothian",2001,2768,66
"S01004163","Midlothian",2001,719,0
"S01004164","Midlothian",2001,956,4
"S01004165","Midlothian",2001,1000,3
"S01004166","Midlothian",2001,589,8
"S01004167","Midlothian",2001,573,2
"S01004168","Midlothian",2001,695,13
"S01004169","Midlothian",2001,800,6
"S01004170","Midlothian",2001,600,0
"S01004171","Midlothian",2001,626,4
"S01004172","Midlothian",2001,851,0
"S01004173","Midlothian",2001,588,8
"S01004174","Midlothian",2001,760,1
"S01004175","Midlothian",2001,631,3
"S01004176","Midlothian",2001,808,11
"S01004177","Midlothian",2001,509,9
"S01004178","Midlothian",2001,563,11
"S01004179","Midlothian",2001,523,6
"S01004180","Midlothian",2001,869,9
"S01004181","Midlothian",2001,739,16
"S01004182","Midlothian",2001,1048,23
"S01004183","Midlothian",2001,1119,6
"S01004184","Midlothian",2001,1074,4
"S01004185","Midlothian",2001,828,2
"S01004186","Midlothian",2001,724,26
"S01004187","Midlothian",2001,721,1
"S01004188","Midlothian",2001,968,5
"S01004189","Midlothian",2001,1315,26
"S01004190","Midlothian",2001,806,0
"S01004191","Midlothian",2001,759,3
"S01004192","Midlothian",2001,1105,3
"S01004193","Midlothian",2001,829,0
"S01004194","Midlothian",2001,794,11
"S01004195","Midlothian",2001,612,8
"S01004196","Midlothian",2001,694,7
"S01004197","Midlothian",2001,698,4
"S01004198","Midlothian",2001,702,14
"S01004199","Midlothian",2001,823,9
"S01004200","Midlothian",2001,806,12
"S01004201","Midlothian",2001,914,8
"S01004202","Midlothian",2001,561,3
"S01004203","Midlothian",2001,873,9
"S01004204","Midlothian",2001,734,3
"S01004205","Midlothian",2001,718,15
"S01004206","Midlothian",2001,714,9
"S01004207","Midlothian",2001,793,1
"S01004208","Midlothian",2001,793,18
"S01004209","Midlothian",2001,587,29
"S01004210","Midlothian",2001,696,5
"S01004211","Midlothian",2001,1322,13
"S01004212","Midlothian",2001,1685,4
"S01004213","Midlothian",2001,599,5
"S01004214","Midlothian",2001,711,9
"S01004215","Midlothian",2001,620,2
"S01004216","Midlothian",2001,1063,10
"S01004217","Midlothian",2001,574,2
"S01004218","Midlothian",2001,855,1
"S01004219","Midlothian",2001,615,1
"S01004220","Midlothian",2001,1024,5
"S01004221","Midlothian",2001,902,7
"S01004222","Midlothian",2001,592,2
"S01004223","Midlothian",2001,809,7
"S01004224","Midlothian",2001,750,3
"S01004225","Midlothian",2001,836,3
"S01004226","Midlothian",2001,752,2
"S01004227","Midlothian",2001,798,11
"S01004228","Midlothian",2001,760,3
"S01004229","Midlothian",2001,703,2
"S01004230","Midlothian",2001,729,2
"S01004231","Midlothian",2001,766,9
"S01004232","Midlothian",2001,680,18
"S01004233","Moray",2001,918,2
"S01004234","Moray",2001,1110,7
"S01004235","Moray",2001,754,3
"S01004236","Moray",2001,1188,5
"S01004237","Moray",2001,809,1
"S01004238","Moray",2001,562,5
"S01004239","Moray",2001,826,2
"S01004240","Moray",2001,642,0
"S01004241","Moray",2001,514,0
"S01004242","Moray",2001,865,8
"S01004243","Moray",2001,580,1
"S01004244","Moray",2001,611,4
"S01004245","Moray",2001,840,7
"S01004246","Moray",2001,739,6
"S01004247","Moray",2001,1021,6
"S01004248","Moray",2001,1074,2
"S01004249","Moray",2001,895,5
"S01004250","Moray",2001,1014,1
"S01004251","Moray",2001,910,0
"S01004252","Moray",2001,552,4
"S01004253","Moray",2001,557,3
"S01004254","Moray",2001,1135,22
"S01004255","Moray",2001,2990,53
"S01004256","Moray",2001,949,11
"S01004257","Moray",2001,531,3
"S01004258","Moray",2001,709,3
"S01004259","Moray",2001,755,2
"S01004260","Moray",2001,771,13
"S01004261","Moray",2001,861,4
"S01004262","Moray",2001,1127,3
"S01004263","Moray",2001,759,0
"S01004264","Moray",2001,845,10
"S01004265","Moray",2001,921,18
"S01004266","Moray",2001,536,1
"S01004267","Moray",2001,515,2
"S01004268","Moray",2001,655,0
"S01004269","Moray",2001,1102,2
"S01004270","Moray",2001,537,0
"S01004271","Moray",2001,724,4
"S01004272","Moray",2001,646,2
"S01004273","Moray",2001,712,5
"S01004274","Moray",2001,905,8
"S01004275","Moray",2001,758,2
"S01004276","Moray",2001,1064,18
"S01004277","Moray",2001,1004,17
"S01004278","Moray",2001,1213,0
"S01004279","Moray",2001,929,11
"S01004280","Moray",2001,998,6
"S01004281","Moray",2001,749,1
"S01004282","Moray",2001,989,12
"S01004283","Moray",2001,738,6
"S01004284","Moray",2001,960,3
"S01004285","Moray",2001,886,5
"S01004286","Moray",2001,759,6
"S01004287","Moray",2001,646,2
"S01004288","Moray",2001,735,26
"S01004289","Moray",2001,613,13
"S01004290","Moray",2001,1068,13
"S01004291","Moray",2001,827,14
"S01004292","Moray",2001,1066,4
"S01004293","Moray",2001,1158,39
"S01004294","Moray",2001,774,7
"S01004295","Moray",2001,850,4
"S01004296","Moray",2001,815,18
"S01004297","Moray",2001,629,5
"S01004298","Moray",2001,1486,8
"S01004299","Moray",2001,548,17
"S01004300","Moray",2001,550,7
"S01004301","Moray",2001,745,5
"S01004302","Moray",2001,762,20
"S01004303","Moray",2001,606,3
"S01004304","Moray",2001,938,7
"S01004305","Moray",2001,1162,10
"S01004306","Moray",2001,576,6
"S01004307","Moray",2001,1010,16
"S01004308","Moray",2001,990,6
"S01004309","Moray",2001,1107,38
"S01004310","Moray",2001,810,10
"S01004311","Moray",2001,1213,8
"S01004312","Moray",2001,705,8
"S01004313","Moray",2001,1166,15
"S01004314","Moray",2001,771,2
"S01004315","Moray",2001,557,4
"S01004316","Moray",2001,535,5
"S01004317","Moray",2001,1260,0
"S01004318","Moray",2001,618,0
"S01004319","Moray",2001,872,7
"S01004320","Moray",2001,918,0
"S01004321","Moray",2001,785,2
"S01004322","Moray",2001,1129,5
"S01004323","Moray",2001,648,9
"S01004324","Moray",2001,849,2
"S01004325","Moray",2001,996,13
"S01004326","Moray",2001,804,3
"S01004327","Moray",2001,700,4
"S01004328","Moray",2001,667,1
"S01004329","Moray",2001,524,1
"S01004330","Moray",2001,2075,7
"S01004331","Moray",2001,569,5
"S01004332","Moray",2001,782,0
"S01004333","Moray",2001,672,0
"S01004334","Moray",2001,3243,88
"S01004335","Moray",2001,528,6
"S01004336","Moray",2001,1777,18
"S01004337","Moray",2001,805,3
"S01004338","Moray",2001,843,11
"S01004339","Moray",2001,921,3
"S01004340","Moray",2001,577,4
"S01004341","Moray",2001,600,2
"S01004342","Moray",2001,801,4
"S01004343","Moray",2001,689,4
"S01004344","Moray",2001,934,7
"S01004345","Moray",2001,1057,4
"S01004346","Moray",2001,555,13
"S01004347","Moray",2001,793,12
"S01004348","Moray",2001,580,6
"S01004349","North Ayrshire",2001,800,1
"S01004350","North Ayrshire",2001,562,2
"S01004351","North Ayrshire",2001,690,1
"S01004352","North Ayrshire",2001,575,1
"S01004353","North Ayrshire",2001,1208,5
"S01004354","North Ayrshire",2001,587,3
"S01004355","North Ayrshire",2001,565,14
"S01004356","North Ayrshire",2001,1152,0
"S01004357","North Ayrshire",2001,935,19
"S01004358","North Ayrshire",2001,774,0
"S01004359","North Ayrshire",2001,515,0
"S01004360","North Ayrshire",2001,637,9
"S01004361","North Ayrshire",2001,861,23
"S01004362","North Ayrshire",2001,660,1
"S01004363","North Ayrshire",2001,1017,9
"S01004364","North Ayrshire",2001,1088,2
"S01004365","North Ayrshire",2001,765,5
"S01004366","North Ayrshire",2001,791,0
"S01004367","North Ayrshire",2001,874,12
"S01004368","North Ayrshire",2001,537,3
"S01004369","North Ayrshire",2001,778,3
"S01004370","North Ayrshire",2001,733,1
"S01004371","North Ayrshire",2001,761,9
"S01004372","North Ayrshire",2001,974,8
"S01004373","North Ayrshire",2001,705,3
"S01004374","North Ayrshire",2001,1013,25
"S01004375","North Ayrshire",2001,748,7
"S01004376","North Ayrshire",2001,931,5
"S01004377","North Ayrshire",2001,737,21
"S01004378","North Ayrshire",2001,964,15
"S01004379","North Ayrshire",2001,959,2
"S01004380","North Ayrshire",2001,688,7
"S01004381","North Ayrshire",2001,816,3
"S01004382","North Ayrshire",2001,687,15
"S01004383","North Ayrshire",2001,997,11
"S01004384","North Ayrshire",2001,681,4
"S01004385","North Ayrshire",2001,830,9
"S01004386","North Ayrshire",2001,1070,6
"S01004387","North Ayrshire",2001,968,0
"S01004388","North Ayrshire",2001,809,1
"S01004389","North Ayrshire",2001,609,4
"S01004390","North Ayrshire",2001,824,9
"S01004391","North Ayrshire",2001,593,20
"S01004392","North Ayrshire",2001,893,10
"S01004393","North Ayrshire",2001,911,3
"S01004394","North Ayrshire",2001,795,0
"S01004395","North Ayrshire",2001,683,7
"S01004396","North Ayrshire",2001,1045,3
"S01004397","North Ayrshire",2001,958,44
"S01004398","North Ayrshire",2001,852,3
"S01004399","North Ayrshire",2001,507,1
"S01004400","North Ayrshire",2001,558,1
"S01004401","North Ayrshire",2001,1297,31
"S01004402","North Ayrshire",2001,974,1
"S01004403","North Ayrshire",2001,660,2
"S01004404","North Ayrshire",2001,669,25
"S01004405","North Ayrshire",2001,758,0
"S01004406","North Ayrshire",2001,1045,1
"S01004407","North Ayrshire",2001,651,1
"S01004408","North Ayrshire",2001,984,6
"S01004409","North Ayrshire",2001,819,4
"S01004410","North Ayrshire",2001,935,5
"S01004411","North Ayrshire",2001,628,2
"S01004412","North Ayrshire",2001,1206,11
"S01004413","North Ayrshire",2001,815,4
"S01004414","North Ayrshire",2001,695,6
"S01004415","North Ayrshire",2001,626,2
"S01004416","North Ayrshire",2001,691,5
"S01004417","North Ayrshire",2001,833,2
"S01004418","North Ayrshire",2001,924,6
"S01004419","North Ayrshire",2001,1037,5
