dz_2001,total,owned,social,rented,rentfree
S01006461,1752,1531,86,110,25
S01006462,764,622,73,66,3
S01006463,648,420,174,49,5
S01006464,669,552,66,48,3
S01006465,1408,1115,188,98,7
S01006466,744,672,41,27,4
S01006467,805,669,62,60,14
S01006468,1252,1076,57,108,11
S01006469,626,481,94,47,4
S01006470,797,475,208,102,12
S01006471,899,388,411,93,7
S01006472,605,325,197,83,0
S01006473,746,623,86,32,5
S01006474,745,456,239,39,11
S01006475,849,537,272,34,6
S01006476,851,559,192,89,11
S01006477,781,376,278,121,6
S01006478,1098,689,278,120,11
S01006479,766,514,174,69,9
S01006480,830,688,66,74,2
S01006481,811,525,210,53,23
S01006482,711,508,145,58,0
S01006483,909,520,323,61,5
S01006484,772,484,217,64,7
S01006485,675,610,28,19,18
S01006486,786,727,11,48,0
S01006487,772,269,462,39,2
S01006488,657,545,54,44,14
S01006489,884,607,233,41,3
S01006490,709,676,22,11,0
S01006491,752,715,11,26,0
S01006492,645,410,142,90,3
S01006493,575,292,155,128,0
S01006494,633,559,16,54,4
S01006495,785,656,53,73,3
S01006496,928,478,231,193,26
S01006497,560,333,73,140,14
S01006498,1143,957,74,108,4
S01006499,910,809,16,80,5
S01006500,713,546,101,59,7
S01006501,871,838,15,17,1
S01006502,588,519,1,68,0
S01006503,640,607,5,27,1
S01006504,776,690,11,73,2
S01006505,860,785,15,51,9
